property_type,places,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,latitude,longitude
apartment,MiguelHidalgo,1060000.0,MXN,1050410.9,55847.7,60.0,60.0,930.8,17666.7,19.458831,-99.203999
apartment,MiguelHidalgo,2022940.0,MXN,2004639.8,106581.6,78.0,78.0,1366.4,25935.1,19.437285,-99.174303
apartment,BenitoJuarez,1845333.0,MXN,1829073.2,97247.2,104.0,104.0,935.1,17743.6,19.371132,-99.173156
house,Tlalpan,5800000.0,MXN,5747531.5,305581.6,277.0,277.0,1103.2,20938.6,19.271467,-99.146309
apartment,Cuauhtemoc,413682.0,MXN,409939.5,21795.4,281.0,281.0,77.6,1472.2,19.45178,-99.15709
apartment,BenitoJuarez,1987000.0,MXN,1969025.0,104688.0,76.0,76.0,1377.5,26144.7,19.364005,-99.153602
house,Tlalpan,3750000.0,MXN,3716957.6,197621.2,407.5,300.0,106.8,12500.0,19.199665,-99.153915
apartment,Tlalpan,950000.0,MXN,941405.9,50052.2,63.0,63.0,794.5,15079.4,19.298347,-99.116905
apartment,BenitoJuarez,1730000.0,MXN,1714349.8,91147.6,91.0,91.0,1001.6,19011.0,19.401456,-99.146787
apartment,AlvaroObregon,750000.0,MXN,743215.2,39514.9,60.0,60.0,658.6,12500.0,19.386852,-99.194748
house,Tlalpan,3930000.0,MXN,3895371.6,207107.0,407.5,440.0,431.5,8187.5,19.301835,-99.206377
house,Cuajimalpa,8730909.0,MXN,9513155.7,505790.2,260.0,420.0,1945.3,22857.1,19.35735,-99.299792
house,Tlalpan,2500000.0,MXN,2477384.1,131716.2,244.0,244.0,539.8,10245.9,19.274451,-99.227508
house,MiguelHidalgo,3199000.0,MXN,3170061.0,168544.1,102.0,102.0,1652.4,31362.7,19.444923,-99.170352
store,VenustianoCarranza,780000.0,MXN,773127.2,41105.2,50.0,50.0,822.1,15600.0,19.414261,-99.104118
apartment,Cuauhtemoc,1126240.0,MXN,1116051.6,59337.6,44.0,44.0,1348.6,25596.4,19.410553,-99.133858
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,155.0,155.0,3751.7,63227.2,19.433077,-99.198212
apartment,BenitoJuarez,2664090.0,MXN,2640616.0,140394.8,62.0,62.0,2264.4,42969.2,19.39365,-99.14769
apartment,Coyoacan,1250000.0,MXN,1238692.1,65858.1,70.0,70.0,940.8,17857.1,19.3437444,-99.1561883
apartment,Iztapalapa,760000.0,MXN,753124.7,40041.7,47.0,47.0,852.0,16170.2,19.359004,-99.092622
apartment,BenitoJuarez,7300000.0,MXN,7233962.2,384611.3,190.0,190.0,2024.3,38421.1,19.383319,-99.167205
apartment,BenitoJuarez,1855334.0,MXN,1838550.0,97751.0,70.0,70.0,1396.4,26504.8,19.371132,-99.173156
apartment,VenustianoCarranza,1553545.0,MXN,1581708.5,84095.4,63.0,63.0,1334.8,25106.5,19.4214889,-99.0999336
apartment,VenustianoCarranza,600000.0,MXN,594572.2,31611.9,60.0,60.0,526.9,10000.0,19.452689,-99.117987
apartment,AlvaroObregon,891000.0,MXN,882939.6,46943.6,75.0,75.0,625.9,11880.0,19.359901,-99.189606
house,Iztapalapa,2500000.0,MXN,2477384.1,131716.2,180.0,180.0,731.8,13888.9,19.319391,-99.097368
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1448.9,27500.0,19.297926,-99.203158
apartment,Coyoacan,2450000.0,MXN,2427836.5,129081.9,75.0,75.0,1721.1,32666.7,19.306725,-99.182521
house,MiguelHidalgo,1990000.0,USD,10751847.6,571648.3,407.5,440.0,3431.0,3316.7,19.401079,-99.24807
apartment,GustavoAMadero,2995000.0,MXN,2967906.2,157796.0,130.0,130.0,1213.8,23038.5,19.486507,-99.119751
apartment,Cuauhtemoc,888000.0,MXN,879966.8,46785.6,40.0,40.0,1169.6,22200.0,19.451685,-99.157107
house,Coyoacan,5055000.0,MXN,5010458.9,266393.3,354.0,354.0,752.5,14279.7,19.35231,-99.1579
house,Coyoacan,2933238.0,MXN,2906703.0,154542.0,300.0,300.0,515.1,9777.5,19.335068,-99.138237
apartment,Tlalpan,2938303.0,MXN,2911722.2,154808.8,84.0,84.0,1843.0,34979.8,19.287598,-99.14769
apartment,GustavoAMadero,2500000.0,MXN,2477384.1,131716.2,205.0,205.0,642.5,12195.1,19.464712,-99.124872
apartment,BenitoJuarez,1460000.0,MXN,1446792.3,76922.3,70.0,70.0,1098.9,20857.1,19.365843,-99.149901
apartment,BenitoJuarez,1650000.0,MXN,1635461.3,86953.3,80.0,80.0,1086.9,20625.0,19.368568,-99.15031
apartment,Azcapotzalco,1278131.0,MXN,1301301.6,69186.9,36.0,36.0,1921.9,36147.3,19.4653758,-99.1589568
apartment,GustavoAMadero,1130000.0,MXN,1119777.6,59535.7,102.0,102.0,583.7,11078.4,19.50384,-99.130804
house,Tlalpan,2704000.0,MXN,2679538.8,142464.2,137.0,137.0,1039.9,19737.2,19.301291,-99.140663
apartment,MiguelHidalgo,7000000.0,MXN,6936676.0,368805.4,185.0,185.0,1993.5,37837.8,19.390982,-99.243919
apartment,MiguelHidalgo,1165127.0,MXN,1154860.7,61401.0,70.0,70.0,877.2,16644.7,19.457129,-99.174456
house,Iztapalapa,570000.0,MXN,564843.5,30031.3,50.0,50.0,600.6,11296.9,19.3785877805,-99.0400628463
apartment,Coyoacan,3109000.0,MXN,3080875.0,163802.3,83.0,83.0,1973.5,37457.8,19.302656,-99.111725
house,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2117.4,40178.6,19.394116,-99.251255
apartment,MiguelHidalgo,85000.0,USD,1598722.5,85000.0,260.0,260.0,326.9,326.9,19.428573,-99.216263
apartment,Azcapotzalco,2639480.0,MXN,2615602.5,139064.9,69.0,69.0,2015.4,38253.3,19.474559,-99.187221
apartment,Cuauhtemoc,1154219.0,MXN,1144048.8,60826.2,85.0,85.0,715.6,13579.0,19.441809,-99.156423
apartment,Cuauhtemoc,312000.0,MXN,309250.9,16442.1,43.0,43.0,382.4,7255.8,19.441646,-99.151884
apartment,MiguelHidalgo,1400000.0,MXN,1387335.1,73761.1,60.0,60.0,1229.4,23333.3,19.449997,-99.18117
house,GustavoAMadero,2880000.0,MXN,2853946.7,151737.1,195.0,195.0,778.1,14769.2,19.679214,-98.993553
house,AlvaroObregon,2350000.0,MXN,2328741.1,123813.2,120.0,120.0,1031.8,19583.3,19.326628,-99.206179
apartment,BenitoJuarez,3900000.0,MXN,3865636.0,205526.0,98.0,98.0,2097.2,39795.9,19.3756773,-99.1546074
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,115.0,393.0,3751.7,35572.5,19.357464,-99.207909
apartment,AlvaroObregon,2350000.0,MXN,2328741.1,123813.2,53.0,53.0,2336.1,44339.6,19.331932,-99.246689
apartment,BenitoJuarez,2950000.0,MXN,2923313.4,155425.1,96.0,96.0,1619.0,30729.2,19.379879,-99.169157
apartment,MiguelHidalgo,3325930.0,MXN,3296624.3,175273.1,90.0,90.0,1947.5,36954.8,19.427649,-99.176003
house,AlvaroObregon,3310000.0,MXN,3280056.8,174392.3,255.0,255.0,683.9,12980.4,19.338422,-99.245766
apartment,MiguelHidalgo,7400000.0,MXN,7334796.4,389972.4,228.0,228.0,1710.4,32456.1,19.432657,-99.177444
apartment,Azcapotzalco,3200000.0,MXN,3171051.8,168596.7,130.0,130.0,1296.9,24615.4,19.478428,-99.207996
apartment,BenitoJuarez,1250000.0,MXN,1238692.1,65858.1,64.0,64.0,1029.0,19531.2,19.383446,-99.137643
house,BenitoJuarez,2804666.0,MXN,2779953.3,147803.0,260.0,260.0,568.5,10787.2,19.360285,-99.148336
apartment,Cuauhtemoc,864800.0,MXN,856976.8,45563.3,85.0,85.0,536.0,10174.1,19.460913,-99.12858
apartment,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,270.0,270.0,3024.6,57407.4,19.3605334,-99.2267067
apartment,Iztapalapa,785000.0,MXN,778083.0,41368.7,50.0,50.0,827.4,15700.0,19.3579916,-99.0648692
house,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1054.0,20000.0,19.401079,-99.24807
apartment,Iztacalco,875865.0,MXN,867941.6,46146.2,70.0,70.0,659.2,12512.4,19.40263,-99.078233
apartment,BenitoJuarez,1286667.0,MXN,1275027.5,67790.0,100.0,100.0,677.9,12866.7,19.376116,-99.171601
house,MiguelHidalgo,8730909.0,MXN,9409227.5,500264.6,307.0,307.0,1629.5,30928.7,19.409989,-99.185975
apartment,Cuauhtemoc,1444000.0,MXN,1431276.4,76097.3,90.0,90.0,845.5,16044.4,19.404442,-99.162688
apartment,GustavoAMadero,1580000.0,MXN,1565706.8,83244.6,59.0,59.0,1410.9,26779.7,19.46731,-99.133163
apartment,VenustianoCarranza,898691.0,MXN,890561.0,47348.9,43.0,43.0,1101.1,20899.8,19.443592,-99.121407
apartment,Iztapalapa,1213333.0,MXN,1202356.7,63926.2,60.0,60.0,1065.4,20222.2,19.383547,-99.074514
apartment,Iztapalapa,471708.0,MXN,467551.5,24858.5,56.0,56.0,443.9,8423.4,19.359004,-99.092622
house,AlvaroObregon,3200000.0,MXN,3171051.8,168596.7,100.0,100.0,1686.0,32000.0,19.353288,-99.244721
apartment,AlvaroObregon,1217000.0,MXN,1205990.7,64119.4,80.0,80.0,801.5,15212.5,19.377369,-99.198052
house,AlvaroObregon,850000.0,MXN,842310.6,44783.5,89.0,89.0,503.2,9550.6,19.366205,-99.200783
apartment,BenitoJuarez,4358600.0,MXN,4319170.8,229639.3,100.0,100.0,2296.4,43586.0,19.394358,-99.177444
apartment,Azcapotzalco,546975.0,MXN,542155.4,28825.0,32.0,77.0,900.8,7103.6,19.4959960885,-99.2017929554
apartment,GustavoAMadero,800000.0,MXN,792762.8,42149.2,80.0,80.0,526.9,10000.0,19.440261743778432,-99.20667621472704
house,GustavoAMadero,1224030.0,MXN,1212957.0,64489.8,212.0,212.0,304.2,5773.7,19.496581,-99.09994
apartment,Coyoacan,1450000.0,MXN,1436882.9,76395.4,70.0,70.0,1091.4,20714.3,19.342508,-99.137204
house,Iztacalco,3400000.0,MXN,3369242.6,179134.0,250.0,250.0,716.5,13600.0,19.399607,-99.133903
apartment,BenitoJuarez,3265239.0,MXN,3235700.7,172034.0,407.5,440.0,298.7,5668.8,19.397899,-99.166031
house,Coyoacan,2400000.0,MXN,2378852.8,126477.5,172.0,172.0,735.3,13953.5,19.316215,-99.131567
apartment,Azcapotzalco,1379712.0,MXN,1367230.7,72692.2,102.0,102.0,712.7,13526.6,19.47941,-99.186176
apartment,MiguelHidalgo,7927625.0,MXN,7855909.4,417678.7,243.0,243.0,1718.8,32624.0,19.443178,-99.20237
apartment,Cuauhtemoc,741544.0,MXN,735010.0,39078.6,332.0,332.0,117.7,2233.6,19.451919,-99.131919
apartment,Cuauhtemoc,500000.0,MXN,495594.2,26349.5,44.0,44.0,598.9,11363.6,19.4620417,-99.1321904
apartment,BenitoJuarez,2774618.0,MXN,2750170.0,146219.5,86.0,86.0,1700.2,32263.0,19.3803931,-99.1476908
house,GustavoAMadero,1090095.0,MXN,1080233.6,57433.3,70.0,70.0,820.5,15572.8,19.440261743778432,-99.20667621472704
apartment,BenitoJuarez,1224000.0,MXN,1212927.2,64488.2,57.0,57.0,1131.4,21473.7,19.366738,-99.14554
apartment,BenitoJuarez,1500000.0,MXN,1486783.0,79048.5,70.0,70.0,1129.3,21428.6,19.385853,-99.137921
apartment,Cuauhtemoc,3598000.0,MXN,3566297.0,189610.9,108.0,108.0,1755.7,33314.8,19.4482164,-99.1589625
house,Iztapalapa,1120000.0,MXN,1109868.1,59008.9,150.0,150.0,393.4,7466.7,19.357819,-99.054344
apartment,AlvaroObregon,1953334.0,MXN,1936122.5,102938.7,110.0,110.0,935.8,17757.6,19.347895,-99.187492
apartment,Cuauhtemoc,875430.0,MXN,867510.5,46123.3,81.0,81.0,569.4,10807.8,19.436738,-99.138619
apartment,Iztapalapa,560400.0,MXN,555330.4,29525.5,50.0,50.0,590.5,11208.0,19.318662,-99.07476
apartment,GustavoAMadero,1192000.0,MXN,1181496.9,62817.2,407.5,436.0,144.1,2733.9,19.440261743778432,-99.20667621472704
apartment,BenitoJuarez,3000000.0,MXN,2972861.2,158059.4,92.0,92.0,1718.0,32608.7,19.367424,-99.185753
apartment,Iztapalapa,2800000.0,MXN,2774670.4,147522.2,96.0,96.0,1536.7,29166.7,19.318989,-99.094437
apartment,AlvaroObregon,454000.0,MXN,449892.9,23919.7,50.0,50.0,478.4,9080.0,19.371745,-99.212281
apartment,BenitoJuarez,3191000.0,MXN,3162133.2,168122.6,63.0,63.0,2668.6,50650.8,19.394358,-99.177444
apartment,VenustianoCarranza,607000.0,MXN,601508.8,31980.7,62.0,62.0,515.8,9701.8,19.4252346639,-99.0596008301
apartment,Coyoacan,1174515.0,MXN,1163889.9,61881.1,60.0,60.0,1031.4,19575.2,19.352333,-99.121169
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1197.4,22727.3,19.386789,-99.25879
apartment,MiguelHidalgo,1370000.0,USD,10751847.6,571648.3,407.5,440.0,2740.0,2740.0,19.4223,-99.228164
apartment,MiguelHidalgo,860450.0,USD,10751847.6,571648.3,172.0,170.0,3751.7,5061.5,19.407269,-99.190754
apartment,Cuauhtemoc,300000.0,MXN,297356.6,15809.7,55.0,55.0,287.4,5454.5,19.460913,-99.12858
apartment,Coyoacan,1905000.0,MXN,1887766.8,100367.8,75.0,75.0,1338.2,25400.0,19.338589,-99.117762
apartment,BenitoJuarez,1310000.0,MXN,1298149.3,69019.3,70.0,70.0,986.0,18714.3,19.386033,-99.18296
house,Tlalpan,3150000.0,MXN,3122244.5,166001.8,206.0,170.0,805.8,18529.4,19.249130897,-99.1566525819
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,237.0,350.0,2423.7,31142.9,19.2995935,-99.2047923
apartment,GustavoAMadero,507750.0,MXN,503156.7,26751.6,65.0,65.0,411.6,7811.5,19.46731,-99.133163
apartment,VenustianoCarranza,700000.0,MXN,693832.0,36889.3,62.0,62.0,595.0,11290.3,19.4306069,-99.0949899
apartment,Tlahuac,1509832.0,MXN,1496528.4,79566.6,121.0,121.0,657.6,12478.0,19.2990233,-99.0436467
apartment,MiguelHidalgo,3700000.0,MXN,3667398.1,194986.2,60.0,60.0,3249.8,61666.7,19.440935,-99.188522
apartment,BenitoJuarez,1214000.0,MXN,1203017.8,63961.4,70.0,70.0,913.7,17342.9,19.366738,-99.14554
apartment,Coyoacan,1282666.0,MXN,1271062.6,67579.2,60.0,60.0,1126.3,21377.8,19.343558,-99.15189
apartment,Azcapotzalco,1775000.0,MXN,1758942.7,93518.5,65.0,65.0,1438.7,27307.7,19.472155,-99.161186
apartment,BenitoJuarez,1295000.0,MXN,1283285.0,68229.0,90.0,90.0,758.1,14388.9,19.35782,-99.149406
apartment,Azcapotzalco,2361198.0,MXN,2339838.0,124403.2,63.0,63.0,1974.7,37479.3,19.47517,-99.152534
apartment,Cuauhtemoc,3095000.0,MXN,3067001.6,163064.7,65.0,65.0,2508.7,47615.4,19.446829,-99.159454
apartment,Tlalpan,1875000.0,MXN,1858038.1,98787.2,75.0,75.0,1317.2,25000.0,19.288275,-99.167125
apartment,BenitoJuarez,2323333.0,MXN,2302861.4,122437.3,175.0,175.0,699.6,13276.2,19.397523,-99.161493
apartment,Iztapalapa,1074852.0,MXN,1065381.2,56643.6,75.0,75.0,755.2,14331.4,19.372248,-99.133377
apartment,Cuajimalpa,2900000.0,MXN,2874447.2,152827.0,78.0,78.0,1959.3,37179.5,19.3499358,-99.2906864
house,Cuajimalpa,8730909.0,MXN,9267614.5,492735.4,332.0,440.0,1484.1,21153.8,19.355751,-99.299347
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,121.0,281.0,3751.7,45800.7,19.3445588,-99.1864442
apartment,VenustianoCarranza,615000.0,MXN,609436.4,32402.2,62.0,62.0,522.6,9829.6,19.4244082,-99.0633288
house,BenitoJuarez,4914483.0,MXN,4871180.1,258988.2,250.0,250.0,1036.0,19657.9,19.391252,-99.168867
apartment,MiguelHidalgo,2563333.0,MXN,2540746.6,135085.0,166.0,166.0,813.8,15441.8,19.435453,-99.180822
house,AlvaroObregon,7800000.0,MXN,7729439.0,410954.6,300.0,300.0,1369.8,25764.8,19.3433819873,-99.2426288349
apartment,MiguelHidalgo,1256606.0,USD,10751847.6,571648.3,206.0,177.0,3751.7,7099.5,19.407269,-99.190754
apartment,BenitoJuarez,3800000.0,MXN,3765624.0,200208.6,87.0,87.0,2301.2,43678.2,19.403014,-99.158422
apartment,BenitoJuarez,1746000.0,MXN,1730205.2,91990.6,64.0,64.0,1437.4,27281.2,19.3604024,-99.1497664
apartment,BenitoJuarez,1560000.0,MXN,1545887.7,82190.9,60.0,60.0,1369.8,26000.0,19.37197,-99.175052
apartment,AlvaroObregon,2800000.0,MXN,2774670.4,147522.2,83.0,83.0,1777.4,33734.9,19.33923,-99.218987
apartment,Cuauhtemoc,1515000.0,MXN,1501294.8,79820.0,125.0,125.0,638.6,12120.0,19.428622,-99.14602
apartment,MiguelHidalgo,3038000.0,MXN,3010517.3,160061.5,95.0,95.0,1684.9,31978.9,19.443178,-99.20237
apartment,Cuajimalpa,4016666.0,MXN,3981274.0,211674.2,290.0,290.0,729.9,13850.6,19.385472,-99.256456
apartment,BenitoJuarez,1400000.0,MXN,1387335.1,73761.1,74.0,74.0,996.8,18918.9,19.394628,-99.143842
apartment,Coyoacan,390000.0,MXN,386471.8,20547.7,65.0,65.0,316.1,6000.0,19.311038,-99.101601
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,350.0,350.0,3751.7,63227.2,19.3470575,-99.2965778
apartment,MiguelHidalgo,1500000.0,USD,10751847.6,571648.3,407.5,410.0,3658.5,3658.5,19.401079,-99.24807
apartment,BenitoJuarez,2800000.0,MXN,2774670.4,147522.2,87.0,87.0,1695.7,32183.9,19.368264,-99.15925
house,GustavoAMadero,8730909.0,MXN,10012887.8,532359.7,100.0,100.0,3751.7,63227.2,19.493973,-99.130394
apartment,Iztapalapa,1150000.0,MXN,1139596.7,60589.4,65.0,65.0,932.1,17692.3,19.346609,-99.072311
apartment,Cuajimalpa,3100000.0,MXN,3072685.0,163366.8,78.0,78.0,2094.4,39743.6,19.3499358,-99.2906864
apartment,MiguelHidalgo,7850000.0,MXN,7780831.4,413687.0,206.0,206.0,2008.2,38106.8,19.407269,-99.190754
apartment,BenitoJuarez,1710000.0,MXN,1694530.7,90093.9,70.0,70.0,1287.1,24428.6,19.377171,-99.188503
apartment,Iztapalapa,850000.0,MXN,842310.6,44783.5,50.0,50.0,895.7,17000.0,19.317698,-99.061256
house,Coyoacan,4800000.0,MXN,4757705.8,252955.1,153.0,255.0,1653.3,18823.5,19.3471142162,-99.1543257236
apartment,BenitoJuarez,2008500.0,MXN,1990802.4,105845.9,65.0,65.0,1628.4,30900.0,19.371992,-99.157853
house,MiguelHidalgo,760000.0,USD,10751847.6,571648.3,407.5,440.0,1583.3,1583.3,19.401079,-99.24807
house,GustavoAMadero,3340000.0,MXN,3309785.3,175972.8,407.5,432.0,407.3,7731.5,19.461966,-99.093056
apartment,BenitoJuarez,3858835.0,MXN,3928790.0,208883.8,106.0,106.0,1970.6,37064.1,19.3977319,-99.1472551
apartment,BenitoJuarez,1796930.0,MXN,1780674.4,94673.9,116.0,116.0,816.2,15490.8,19.388044,-99.185753
house,Iztapalapa,2050000.0,MXN,2031455.1,108007.3,250.0,250.0,432.0,8200.0,19.362488,-99.108269
house,Tlalpan,6514520.0,MXN,6455587.8,343227.2,407.5,440.0,347.4,6593.6,19.284672,-99.220367
apartment,Azcapotzalco,829333.0,MXN,821830.4,43694.6,60.0,60.0,728.2,13822.2,19.473693,-99.164851
apartment,BenitoJuarez,3464920.0,MXN,3434389.6,182597.7,100.0,100.0,1826.0,34649.2,19.364967,-99.1428406
apartment,Cuauhtemoc,6554900.0,MXN,6495602.6,345354.6,101.0,101.0,3419.4,63227.2,19.409759,-99.181234
house,GustavoAMadero,1000000.0,MXN,990953.6,52686.5,120.0,120.0,439.1,8333.3,19.440261743778432,-99.20667621472704
house,GustavoAMadero,821600.0,MXN,814360.6,43297.5,90.0,90.0,481.1,9128.9,19.517549,-99.141059
house,Coyoacan,1649914.0,MXN,1634988.3,86928.2,160.0,160.0,543.3,10312.0,19.328833,-99.133163
apartment,VenustianoCarranza,1990000.0,MXN,1971997.9,104846.1,88.0,88.0,1191.4,22613.6,19.406622,-99.124168
house,AlvaroObregon,2380000.0,MXN,2359029.0,125423.6,253.0,253.0,495.7,9407.1,19.341081,-99.207597
apartment,Coyoacan,3250000.0,MXN,3221363.2,171271.7,74.0,74.0,2314.5,43918.9,19.323066,-99.1393153
apartment,Iztapalapa,1030000.0,MXN,1020924.2,54279.9,90.0,90.0,603.1,11444.4,19.361993,-99.137782
apartment,MiguelHidalgo,2108620.0,USD,10751847.6,571648.3,407.5,440.0,3751.7,4374.7,19.407269,-99.190754
apartment,GustavoAMadero,624000.0,MXN,618355.0,32876.4,54.0,54.0,608.8,11555.6,19.538431,-99.143669
apartment,Iztacalco,635728.0,MXN,630126.3,33502.2,75.0,75.0,446.7,8476.4,19.406489,-99.133375
apartment,Tlahuac,1578410.0,MXN,1564131.2,83160.9,126.0,126.0,660.0,12527.1,19.2990233,-99.0436467
house,BenitoJuarez,8730909.0,MXN,10751847.6,571648.3,200.0,325.0,2898.4,33846.2,19.3779166,-99.1709895
apartment,Iztacalco,922096.0,MXN,913754.4,48582.0,66.0,66.0,736.1,13971.2,19.395901,-99.097612
apartment,Azcapotzalco,462792.0,MXN,458605.4,24382.9,65.0,65.0,375.1,7119.9,19.476817,-99.188708
apartment,AlvaroObregon,7100000.0,MXN,7035771.4,374074.0,150.0,150.0,2493.8,47333.3,19.335912,-99.199577
house,MiguelHidalgo,2000000.0,USD,10751847.6,571648.3,407.5,440.0,2666.7,2500.0,19.420166,-99.220367
house,AlvaroObregon,1950000.0,MXN,1932359.7,102738.6,230.0,230.0,446.7,8478.3,19.318535,-99.264008
apartment,BenitoJuarez,1735000.0,MXN,1719304.5,91411.0,102.0,102.0,896.2,17009.8,19.396593,-99.133163
apartment,AlvaroObregon,1110000.0,MXN,1099958.5,58482.0,55.0,55.0,1063.3,20181.8,19.377523,-99.193103
apartment,VenustianoCarranza,688400.0,MXN,682172.4,36269.4,69.0,69.0,525.6,9976.8,19.452689,-99.117987
house,Iztapalapa,2046667.0,MXN,2028152.2,107831.7,95.0,95.0,1135.1,21543.9,19.349662,-99.127676
house,MagdalenaContreras,8730909.0,MXN,9602341.5,510532.0,321.0,321.0,1590.4,30186.9,21.085934,-101.521965
apartment,AlvaroObregon,1650000.0,MXN,1635461.3,86953.3,105.0,105.0,828.1,15714.3,19.387209,-99.222038
apartment,BenitoJuarez,2019000.0,MXN,2001209.9,106399.2,60.0,60.0,1773.3,33650.0,19.371992,-99.157853
apartment,AlvaroObregon,8730909.0,MXN,10067098.8,535242.0,220.0,220.0,2432.9,46177.3,19.371342,-99.253616
apartment,Cuauhtemoc,1672000.0,MXN,1657267.5,88112.7,64.0,64.0,1376.8,26125.0,19.457911,-99.144234
apartment,Cuauhtemoc,1980000.0,MXN,1962088.2,104319.2,84.0,84.0,1241.9,23571.4,19.44661,-99.160309
house,GustavoAMadero,2380000.0,MXN,2358469.8,125393.8,407.5,440.0,37.3,708.3,19.462761,-99.09292
apartment,Cuauhtemoc,3000000.0,MXN,2972861.2,158059.4,87.0,87.0,1816.8,34482.8,19.417364,-99.159454
apartment,VenustianoCarranza,1157000.0,MXN,1146533.4,60958.3,52.0,52.0,1172.3,22250.0,19.455518,-99.123801
apartment,Cuauhtemoc,1140000.0,MXN,1129687.2,60062.6,67.0,67.0,896.5,17014.9,19.461871,-99.129227
apartment,BenitoJuarez,1169691.0,MXN,1159109.5,61626.9,80.0,80.0,770.3,14621.1,19.39942,-99.141673
apartment,AlvaroObregon,2587000.0,MXN,2563597.2,136299.9,100.0,100.0,1363.0,25870.0,19.390806,-99.195413
apartment,MiguelHidalgo,3950000.0,MXN,3915195.4,208161.0,60.0,60.0,3469.3,63227.2,19.440935,-99.188522
apartment,AlvaroObregon,7759480.0,MXN,7900148.2,420030.7,145.0,145.0,2896.8,53513.7,19.347138,-99.2561697
apartment,GustavoAMadero,600000.0,MXN,594572.2,31611.9,53.0,53.0,596.5,11320.8,19.519199,-99.151759
house,Iztapalapa,2135000.0,MXN,2115686.2,112485.6,160.0,160.0,703.0,13343.8,19.321668,-99.096987
apartment,GustavoAMadero,2500000.0,MXN,2477384.1,131716.2,208.0,208.0,633.3,12019.2,19.463026,-99.125833
apartment,MiguelHidalgo,995333.0,MXN,986328.8,52440.6,80.0,80.0,655.5,12441.7,19.443903,-99.171681
apartment,Iztacalco,1100000.0,MXN,1090049.1,57955.1,75.0,75.0,772.7,14666.7,19.392349,-99.07093
house,Tlalpan,6500000.0,MXN,6441199.2,342462.1,269.0,269.0,1273.1,24163.6,19.293303,-99.147603
apartment,Cuauhtemoc,6000000.0,MXN,5947132.2,316193.9,107.0,107.0,2955.1,56074.8,19.417364,-99.159454
apartment,MiguelHidalgo,722986.0,MXN,716445.7,38091.6,55.0,55.0,692.6,13145.2,19.445743,-99.174986
house,AlvaroObregon,1303560.0,MXN,1292073.8,68696.3,187.0,440.0,367.4,2190.9,19.390806,-99.195413
apartment,MiguelHidalgo,650000.0,USD,10751847.6,571648.3,230.0,230.0,2826.1,2826.1,19.407269,-99.190754
apartment,Cuauhtemoc,1023600.0,MXN,1014340.1,53929.9,80.0,80.0,674.1,12795.0,19.446873,-99.158503
house,Tlalpan,5750000.0,MXN,5697983.9,302947.3,350.0,350.0,865.6,16428.6,19.296384,-99.140419
apartment,GustavoAMadero,2995000.0,MXN,2967906.2,157796.0,130.0,130.0,1213.8,23038.5,19.494455,-99.127874
apartment,Iztacalco,1500000.0,MXN,1486430.5,79029.7,96.0,96.0,823.2,15625.0,19.400349,-99.095037
apartment,AlvaroObregon,3200000.0,MXN,3171051.8,168596.7,53.0,53.0,3181.1,60377.4,19.331932,-99.246689
house,Iztapalapa,722500.0,MXN,716133.8,38075.0,125.0,90.0,304.6,8027.8,19.359004,-99.092622
house,BenitoJuarez,2114667.0,MXN,2095537.0,111414.4,120.0,120.0,928.5,17622.2,19.358078,-99.151119
house,AlvaroObregon,1648706.0,MXN,1633791.3,86864.5,120.0,120.0,723.9,13739.2,19.342257,-99.219357
house,MiguelHidalgo,1150000.0,USD,10751847.6,571648.3,407.5,440.0,2198.9,2555.6,19.401079,-99.24807
apartment,BenitoJuarez,1800000.0,MXN,1783716.7,94835.7,65.0,65.0,1459.0,27692.3,19.392425,-99.140582
apartment,Tlalpan,1250000.0,MXN,1238985.9,65873.7,25.0,85.0,2634.9,14705.9,19.2963742,-99.1186279
house,Tlalpan,4250000.0,MXN,4211553.2,223917.6,142.0,206.0,1576.9,20631.1,19.2781744,-99.1424947
apartment,Iztapalapa,499000.0,MXN,494603.2,26296.8,47.0,47.0,559.5,10617.0,19.359759,-99.08807
apartment,AlvaroObregon,1800000.0,MXN,1784139.7,94858.2,64.0,64.0,1482.2,28125.0,19.390062,-99.192293
house,Iztacalco,5300000.0,MXN,5253300.2,279304.6,333.0,333.0,838.8,15915.9,19.399295,-99.115256
apartment,BenitoJuarez,838522.0,MXN,830936.4,44178.8,60.0,60.0,736.3,13975.4,19.386385,-99.142736
